"XMean" "XStdDev" "YActivity"
"7394" -0.648932984768449+0i 0.559257307608313 "LAYING"
"7395" -0.652717681068093+0i 0.552036968353414 "LAYING"
"7396" -0.651878332664064+0i 0.547693068248322 "LAYING"
"7397" -0.651722356780036+0i 0.544996355382652 "LAYING"
"7398" -0.581656643990196+0i 0.533361679443349 "LAYING"
"7399" -0.61382681113369+0i 0.542216610881073 "LAYING"
"7400" -0.633244489268271+0i 0.529507707272117 "LAYING"
"7401" -0.635091465218717+0i 0.542124865985519 "LAYING"
"7402" -0.649362810132282+0i 0.52533045635018 "LAYING"
"7403" -0.650212030812192+0i 0.525559241064512 "LAYING"
"7404" -0.641751985842638+0i 0.527126090449837 "LAYING"
"7405" -0.63808283956025+0i 0.536720662240056 "LAYING"
"7406" -0.650170824798217+0i 0.547887197577204 "LAYING"
"7407" -0.65681462130107+0i 0.544568733425679 "LAYING"
"7408" -0.65418836768148+0i 0.533090877410747 "LAYING"
"7409" -0.656979373137611+0i 0.518447100422884 "LAYING"
"7410" -0.649532087076649+0i 0.531012978374105 "LAYING"
"7411" -0.649991664198574+0i 0.552746314490839 "LAYING"
"7412" -0.652883876810695+0i 0.542448348486038 "LAYING"
"7413" -0.648720170587522+0i 0.535532456120629 "LAYING"
"7414" -0.630255983649938+0i 0.534527847241085 "LAYING"
"7415" -0.626848187382531+0i 0.543080929092033 "LAYING"
"7416" -0.647736357819251+0i 0.534041904495944 "LAYING"
"7417" -0.652797978562923+0i 0.530485611280521 "LAYING"
"7418" -0.648442494842959+0i 0.540427994272492 "LAYING"
"7419" -0.650683641588948+0i 0.530096991255486 "LAYING"
"7420" -0.266094602943137+0i 0.46339325665477 "WALKING"
"7421" -0.231123896729068+0i 0.440135028871357 "WALKING"
"7422" -0.287994632083351+0i 0.456415522063086 "WALKING"
"7423" -0.283473596542816+0i 0.454283603413241 "WALKING"
"7424" -0.286021043681497+0i 0.4683369648952 "WALKING"
"7425" -0.300653460509305+0i 0.459744202103617 "WALKING"
"7426" -0.30463125988221+0i 0.471615400392012 "WALKING"
"7427" -0.302320649481462+0i 0.470801304791004 "WALKING"
"7428" -0.311829907236221+0i 0.463911216010478 "WALKING"
"7429" -0.275228397358396+0i 0.456114983290061 "WALKING"
"7430" -0.276918773593512+0i 0.459318526837601 "WALKING"
"7431" -0.304960823563815+0i 0.461945275668609 "WALKING"
"7432" -0.24557577053477+0i 0.466061326118739 "WALKING"
"7433" -0.236156250884955+0i 0.439972984447607 "WALKING"
"7434" -0.254883874245579+0i 0.455242527472212 "WALKING"
"7435" -0.246143679917825+0i 0.4634476925314 "WALKING"
"7436" -0.257782930018717+0i 0.462924573401539 "WALKING"
"7437" -0.290792650514528+0i 0.462891231366535 "WALKING"
"7438" -0.287124727825668+0i 0.48114284941926 "WALKING"
"7439" -0.243969204565722+0i 0.497277500914077 "WALKING"
"7440" -0.246944708444189+0i 0.494514895538691 "WALKING"
"7441" -0.27927727025893+0i 0.460005996843024 "WALKING"
"7442" -0.298302805013725+0i 0.449972179311213 "WALKING"
"7443" -0.299659028415508+0i 0.488210253151433 "WALKING_DOWNSTAIRS"
"7444" -0.27280253158984+0i 0.479659423167885 "WALKING_DOWNSTAIRS"
"7445" -0.290108113782175+0i 0.472197811995968 "WALKING_DOWNSTAIRS"
"7446" -0.291048059102709+0i 0.466113486799831 "WALKING_DOWNSTAIRS"
"7447" -0.26980572286738+0i 0.480862938239585 "WALKING_DOWNSTAIRS"
"7448" -0.313086133102674+0i 0.485038502618274 "WALKING_DOWNSTAIRS"
"7449" -0.292499898080945+0i 0.474860253918941 "WALKING_DOWNSTAIRS"
"7450" -0.291178480466488+0i 0.470382643509378 "WALKING_DOWNSTAIRS"
"7451" -0.267502668713012+0i 0.476702750122826 "WALKING_DOWNSTAIRS"
"7452" -0.273268629254189+0i 0.478460223833116 "WALKING_DOWNSTAIRS"
"7453" -0.262782033483244+0i 0.4757849280762 "WALKING_DOWNSTAIRS"
"7454" -0.27345066062893+0i 0.474522479059819 "WALKING_DOWNSTAIRS"
"7455" -0.326832002597059+0i 0.469953485866948 "WALKING_UPSTAIRS"
"7456" -0.30198844350205+0i 0.476613037867213 "WALKING_UPSTAIRS"
"7457" -0.308853147833405+0i 0.477452415085275 "WALKING_UPSTAIRS"
"7458" -0.346452968236228+0i 0.479498887087867 "WALKING_UPSTAIRS"
"7459" -0.332835052895907+0i 0.467334956556875 "WALKING_UPSTAIRS"
"7460" -0.313871277649198+0i 0.468288020924828 "WALKING_UPSTAIRS"
"7461" -0.327413613793084+0i 0.476699118783896 "WALKING_UPSTAIRS"
"7462" -0.289283279265989+0i 0.465754066181862 "WALKING_UPSTAIRS"
"7463" -0.313323737513547+0i 0.476491388750551 "WALKING_UPSTAIRS"
"7464" -0.347034346714082+0i 0.471439729826586 "WALKING_UPSTAIRS"
"7465" -0.360002405146078+0i 0.468225854438139 "WALKING_UPSTAIRS"
"7466" -0.352097321454617+0i 0.464256381651963 "WALKING_UPSTAIRS"
"7467" -0.33993598342303+0i 0.467856665306162 "WALKING_UPSTAIRS"
"7468" -0.336913534158645+0i 0.464944306607898 "WALKING_UPSTAIRS"
"7469" -0.289184541880392+0i 0.484382831013907 "WALKING_DOWNSTAIRS"
"7470" -0.310008547071123+0i 0.473634010088887 "WALKING_DOWNSTAIRS"
"7471" -0.301090087821569+0i 0.485151638795262 "WALKING_DOWNSTAIRS"
"7472" -0.298990705502478+0i 0.485713683510403 "WALKING_DOWNSTAIRS"
"7473" -0.287972673138146+0i 0.482567169787986 "WALKING_DOWNSTAIRS"
"7474" -0.280538059146685+0i 0.484507857080187 "WALKING_DOWNSTAIRS"
"7475" -0.306821055820321+0i 0.477122994586386 "WALKING_UPSTAIRS"
"7476" -0.270430420344492+0i 0.479322705759952 "WALKING_UPSTAIRS"
"7477" -0.293291988491747+0i 0.481521910866463 "WALKING_UPSTAIRS"
"7478" -0.294989547533119+0i 0.475689946371538 "WALKING_UPSTAIRS"
"7479" -0.278738942882478+0i 0.469245789754401 "WALKING_UPSTAIRS"
"7480" -0.268003755431373+0i 0.467343387158205 "WALKING_UPSTAIRS"
"7481" -0.309336028303868+0i 0.482434526023813 "WALKING_UPSTAIRS"
"7482" -0.577536951349911+0i 0.528876373063349 "STANDING"
"7483" -0.60311956853369+0i 0.523325180930317 "STANDING"
"7484" -0.62109626353369+0i 0.532948896739711 "STANDING"
"7485" -0.588634770480392+0i 0.525521033300715 "STANDING"
"7486" -0.567268408144207+0i 0.510249071494401 "STANDING"
"7487" -0.593538676141996+0i 0.535005264242968 "STANDING"
"7488" -0.642550156497148+0i 0.528946581218003 "STANDING"
"7489" -0.63513006434795+0i 0.521051655841451 "STANDING"
"7490" -0.626806927899822+0i 0.525474731495099 "STANDING"
"7491" -0.604834285463209+0i 0.536640574585932 "STANDING"
"7492" -0.608943046102317+0i 0.544608192360668 "STANDING"
"7493" -0.6465025997259+0i 0.525019260416513 "STANDING"
"7494" -0.641568848295633+0i 0.532752168300763 "STANDING"
"7495" -0.6356550370959+0i 0.541765398517933 "STANDING"
"7496" -0.650184088048485+0i 0.52761373787814 "STANDING"
"7497" -0.64629506094385+0i 0.542603673082196 "STANDING"
"7498" -0.659346572270588+0i 0.530554165533726 "STANDING"
"7499" -0.65540276638057+0i 0.52199008312502 "STANDING"
"7500" -0.596884338773226+0i 0.549089005890547 "STANDING"
"7501" -0.627198862452763+0i 0.549903851452486 "STANDING"
"7502" -0.637794044612175+0i 0.539968073812492 "STANDING"
"7503" -0.645613046356506+0i 0.533928462898974 "STANDING"
"7504" -0.652123626723583+0i 0.531124513314755 "STANDING"
"7505" -0.652120911170767+0i 0.531741715282457 "STANDING"
"7506" -0.659209154277718+0i 0.535489895978186 "STANDING"
"7507" -0.662454857915134+0i 0.52164743417697 "STANDING"
"7508" -0.65556396455738+0i 0.524523342192147 "STANDING"
"7509" -0.638922823430303+0i 0.536962141887266 "STANDING"
"7510" -0.648029233956506+0i 0.526806381730367 "STANDING"
"7511" -0.621564985367201+0i 0.546323346472783 "STANDING"
"7512" -0.618945350276827+0i 0.533569230850602 "STANDING"
"7513" -0.623406781022282+0i 0.531589049702415 "STANDING"
"7514" -0.630108318821034+0i 0.524737479719406 "STANDING"
"7515" -0.517937632158877+0i 0.538769794432766 "SITTING"
"7516" -0.593732017552923+0i 0.537451696184046 "SITTING"
"7517" -0.63079550734902+0i 0.538005152745885 "SITTING"
"7518" -0.641937848397077+0i 0.532659430854616 "SITTING"
"7519" -0.628725644649715+0i 0.52615616478563 "SITTING"
"7520" -0.594924653316934+0i 0.511411336496762 "SITTING"
"7521" -0.601209737913369+0i 0.509748757174201 "SITTING"
"7522" -0.634230584605348+0i 0.515024964616808 "SITTING"
"7523" -0.646919052052656+0i 0.538940147273729 "SITTING"
"7524" -0.65511083758467+0i 0.536028807062253 "SITTING"
"7525" -0.647019278222995+0i 0.534592088539404 "SITTING"
"7526" -0.638960210705169+0i 0.544994467485324 "SITTING"
"7527" -0.641569576375579+0i 0.545165218516066 "SITTING"
"7528" -0.658044949841355+0i 0.526758523365587 "SITTING"
"7529" -0.549652755386988+0i 0.549461105430601 "SITTING"
"7530" -0.609198520222282+0i 0.54728821454849 "SITTING"
"7531" -0.613708986946168+0i 0.558829358990414 "SITTING"
"7532" -0.618957121169162+0i 0.518105236290183 "SITTING"
"7533" -0.614977124694296+0i 0.516315678501102 "SITTING"
"7534" -0.634446458501961+0i 0.526584951469021 "SITTING"
"7535" -0.639870443638307+0i 0.536128837476622 "SITTING"
"7536" -0.650969933072193+0i 0.512896869040174 "SITTING"
"7537" -0.625765514713547+0i 0.504960611175234 "SITTING"
"7538" -0.615633606081283+0i 0.517699902732981 "SITTING"
"7539" -0.628710336342745+0i 0.530376118849088 "SITTING"
"7540" -0.652274446395223+0i 0.527909760984882 "SITTING"
"7541" -0.64944908300041+0i 0.522836782307484 "SITTING"
"7542" -0.638805440692513+0i 0.509311541530075 "SITTING"
"7543" -0.640630431674688+0i 0.511492922410737 "SITTING"
"7544" -0.620744474797451+0i 0.518238399248009 "SITTING"
"7545" -0.490067174379679+0i 0.539606540616735 "LAYING"
"7546" -0.616234334670909+0i 0.544219627521659 "LAYING"
"7547" -0.598475638430838+0i 0.537086698392464 "LAYING"
"7548" -0.567517393235472+0i 0.51608865989754 "LAYING"
"7549" -0.57051984299697+0i 0.517648662762367 "LAYING"
"7550" -0.630297433229946+0i 0.51937150213175 "LAYING"
"7551" -0.631839574256684+0i 0.531733284715731 "LAYING"
"7552" -0.639398350961872+0i 0.533326519522407 "LAYING"
"7553" -0.649414165399287+0i 0.538500234491135 "LAYING"
"7554" -0.658314346424401+0i 0.535577800886011 "LAYING"
"7555" -0.655377754455793+0i 0.545531546147766 "LAYING"
"7556" -0.653735865643672+0i 0.547359245092609 "LAYING"
"7557" -0.658694004847059+0i 0.53266418795101 "LAYING"
"7558" -0.645180590770945+0i 0.546571954205752 "LAYING"
"7559" -0.635646371218717+0i 0.557141483644378 "LAYING"
"7560" -0.626806990546346+0i 0.549145249746988 "LAYING"
"7561" -0.542640384547594+0i 0.528178362185912 "LAYING"
"7562" -0.533808277673084+0i 0.509255592164899 "LAYING"
"7563" -0.571531472898039+0i 0.521562906528732 "LAYING"
"7564" -0.636562222287344+0i 0.53151840879864 "LAYING"
"7565" -0.51634551399877+0i 0.517332056076447 "LAYING"
"7566" -0.542502597996114+0i 0.517780879891136 "LAYING"
"7567" -0.629106152435936+0i 0.539400431207015 "LAYING"
"7568" -0.646978953665365+0i 0.518015955996228 "LAYING"
"7569" -0.659571859888913+0i 0.52361628653362 "LAYING"
"7570" -0.654747095546168+0i 0.525611761540543 "LAYING"
"7571" -0.637435386937433+0i 0.544260752511771 "LAYING"
"7572" -0.637960609761693+0i 0.540210779382221 "LAYING"
"7573" -0.654956745235865+0i 0.525241899677336 "LAYING"
"7574" -0.653940808488503+0i 0.516918248127284 "LAYING"
"7575" -0.639159623247558+0i 0.524647466607712 "LAYING"
"7576" -0.634143515017469+0i 0.53204650099217 "LAYING"
"7577" -0.655053630984314+0i 0.525575007937187 "LAYING"
"7578" -0.641570910599287+0i 0.524624467524802 "LAYING"
"7579" -0.640121481076114+0i 0.519620701998355 "LAYING"
"7580" -0.285727379722638+0i 0.453679113527919 "WALKING"
"7581" -0.277777563873084+0i 0.448040617971475 "WALKING"
"7582" -0.271948292593761+0i 0.466620160729158 "WALKING"
"7583" -0.233039129082888+0i 0.455185891129168 "WALKING"
"7584" -0.256256148234046+0i 0.4562033684311 "WALKING"
"7585" -0.264635467078556+0i 0.457717617016231 "WALKING"
"7586" -0.252348436558592+0i 0.461957621715877 "WALKING"
"7587" -0.281510096190018+0i 0.465262386257218 "WALKING"
"7588" -0.262916871706388+0i 0.457040102830291 "WALKING"
"7589" -0.275618803375205+0i 0.45184886966492 "WALKING"
"7590" -0.269669901943494+0i 0.45993133372369 "WALKING"
"7591" -0.290406805628699+0i 0.454669446811149 "WALKING"
"7592" -0.292709458001733+0i 0.458716063314561 "WALKING"
"7593" -0.250385176085027+0i 0.447086569836084 "WALKING"
"7594" -0.286295063030838+0i 0.448928389188016 "WALKING"
"7595" -0.290936589095526+0i 0.45426088870349 "WALKING"
"7596" -0.247084140742781+0i 0.456422519481734 "WALKING"
"7597" -0.277150060682865+0i 0.454541192697537 "WALKING"
"7598" -0.30656921433369+0i 0.45471731884315 "WALKING"
"7599" -0.302922687410642+0i 0.46461946970473 "WALKING"
"7600" -0.27456994397451+0i 0.46137695160573 "WALKING"
"7601" -0.276261629117291+0i 0.454749200126737 "WALKING"
"7602" -0.268301633058645+0i 0.457453534523326 "WALKING"
"7603" -0.269205152348307+0i 0.487833633424087 "WALKING_DOWNSTAIRS"
"7604" -0.285079579953298+0i 0.474744678456046 "WALKING_DOWNSTAIRS"
"7605" -0.283842612398217+0i 0.480612596338323 "WALKING_DOWNSTAIRS"
"7606" -0.282455277994777+0i 0.474763224526314 "WALKING_DOWNSTAIRS"
"7607" -0.285579831978966+0i 0.479077156306997 "WALKING_DOWNSTAIRS"
"7608" -0.281036825530998+0i 0.485370579227995 "WALKING_DOWNSTAIRS"
"7609" -0.262964501043209+0i 0.465206895179651 "WALKING_DOWNSTAIRS"
"7610" -0.275369970160768+0i 0.460423359548726 "WALKING_DOWNSTAIRS"
"7611" -0.27165296453262+0i 0.480479085608363 "WALKING_DOWNSTAIRS"
"7612" -0.267263928889857+0i 0.473225705034531 "WALKING_DOWNSTAIRS"
"7613" -0.29332197603975+0i 0.472562337100913 "WALKING_DOWNSTAIRS"
"7614" -0.30697059000713+0i 0.473474112020866 "WALKING_DOWNSTAIRS"
"7615" -0.300996922866488+0i 0.479609145574488 "WALKING_DOWNSTAIRS"
"7616" -0.295150111466488+0i 0.482540436991721 "WALKING_DOWNSTAIRS"
"7617" -0.310392871646866+0i 0.474519622870896 "WALKING_DOWNSTAIRS"
"7618" -0.305282852244029+0i 0.474096429531019 "WALKING_DOWNSTAIRS"
"7619" -0.306841045304153+0i 0.482402181425794 "WALKING_DOWNSTAIRS"
"7620" -0.307550552859537+0i 0.476522381480991 "WALKING_DOWNSTAIRS"
"7621" -0.293785487820392+0i 0.464841953768768 "WALKING_UPSTAIRS"
"7622" -0.27001164012549+0i 0.464864021274753 "WALKING_UPSTAIRS"
"7623" -0.270752743965597+0i 0.465601119377787 "WALKING_UPSTAIRS"
"7624" -0.279764751390374+0i 0.45623315151721 "WALKING_UPSTAIRS"
"7625" -0.300345882870642+0i 0.453646254881986 "WALKING_UPSTAIRS"
"7626" -0.262951712209537+0i 0.461893988073123 "WALKING_UPSTAIRS"
"7627" -0.23064005673779+0i 0.459148911536927 "WALKING_UPSTAIRS"
"7628" -0.329181327962745+0i 0.465196851794214 "WALKING_UPSTAIRS"
"7629" -0.281528078611052+0i 0.475947894152069 "WALKING_UPSTAIRS"
"7630" -0.265039579893209+0i 0.471173961639053 "WALKING_UPSTAIRS"
"7631" -0.298248630838877+0i 0.461083127977239 "WALKING_UPSTAIRS"
"7632" -0.324645609591979+0i 0.467298390814021 "WALKING_UPSTAIRS"
"7633" -0.294438210968984+0i 0.468172931888599 "WALKING_UPSTAIRS"
"7634" -0.277083362605027+0i 0.460516148614637 "WALKING_UPSTAIRS"
"7635" -0.349845236927932+0i 0.476236413662906 "WALKING_UPSTAIRS"
"7636" -0.319497276826096+0i 0.461106134002479 "WALKING_UPSTAIRS"
"7637" -0.331002057540089+0i 0.45861019463586 "WALKING_UPSTAIRS"
"7638" -0.302570229260606+0i 0.458942004727004 "WALKING_UPSTAIRS"
"7639" -0.310223992661023+0i 0.475528610778878 "WALKING_UPSTAIRS"
"7640" -0.310340916493405+0i 0.472958741647518 "WALKING_UPSTAIRS"
"7641" -0.297446266438182+0i 0.468486420233341 "WALKING_UPSTAIRS"
"7642" -0.626088806787166+0i 0.509136681843391 "STANDING"
"7643" -0.60871594251016+0i 0.516700671757699 "STANDING"
"7644" -0.615349272200767+0i 0.517200920249076 "STANDING"
"7645" -0.634065149554075+0i 0.525412309358064 "STANDING"
"7646" -0.636858302926809+0i 0.538779434751308 "STANDING"
"7647" -0.633127550564171+0i 0.534499985337476 "STANDING"
"7648" -0.63425351711729+0i 0.524320853153428 "STANDING"
"7649" -0.644782032760963+0i 0.53660459702429 "STANDING"
"7650" -0.650817125676132+0i 0.530814149538822 "STANDING"
"7651" -0.653680057574688+0i 0.527122222899817 "STANDING"
"7652" -0.653321682761551+0i 0.536936618488301 "STANDING"
"7653" -0.652088020217469+0i 0.539729686383375 "STANDING"
"7654" -0.655629664806114+0i 0.533913376703056 "STANDING"
"7655" -0.649483823353066+0i 0.54595196232615 "STANDING"
"7656" -0.641821784940285+0i 0.550131288138937 "STANDING"
"7657" -0.647467936121034+0i 0.537572404208626 "STANDING"
"7658" -0.64791482133369+0i 0.540078876717628 "STANDING"
"7659" -0.65080222814902+0i 0.517012600218179 "STANDING"
"7660" -0.619643532817469+0i 0.526924158593545 "STANDING"
"7661" -0.632065902398806+0i 0.511843983836703 "STANDING"
"7662" -0.621730591092353+0i 0.524722956486599 "STANDING"
"7663" -0.627636509105704+0i 0.537656130178976 "STANDING"
"7664" -0.649073732220499+0i 0.531598040702732 "STANDING"
"7665" -0.643051330253316+0i 0.528651018757394 "STANDING"
"7666" -0.642414703473797+0i 0.540278561265403 "STANDING"
"7667" -0.650497939277134+0i 0.535986627968077 "STANDING"
"7668" -0.65280510935205+0i 0.534866017467372 "STANDING"
"7669" -0.641997565209447+0i 0.539802595681732 "STANDING"
"7670" -0.639310461924242+0i 0.535407581045879 "STANDING"
"7671" -0.642371388701783+0i 0.533644313240942 "STANDING"
"7672" -0.65306935601729+0i 0.525438125683452 "STANDING"
"7673" -0.645251822464991+0i 0.534215469705729 "STANDING"
"7674" -0.619418820270766+0i 0.523818929247476 "STANDING"
"7675" -0.599050888668984+0i 0.52413427158947 "SITTING"
"7676" -0.63522962177312+0i 0.531827093689146 "SITTING"
"7677" -0.615748958021569+0i 0.573350108892544 "SITTING"
"7678" -0.610122613790553+0i 0.594380092337176 "SITTING"
"7679" -0.652509328616934+0i 0.539931289597487 "SITTING"
"7680" -0.650988554201782+0i 0.553756910220895 "SITTING"
"7681" -0.651552887524635+0i 0.556861650035407 "SITTING"
"7682" -0.64928884523723+0i 0.559076045235143 "SITTING"
"7683" -0.644485964697808+0i 0.563223022373151 "SITTING"
"7684" -0.644354048726381+0i 0.556666109098345 "SITTING"
"7685" -0.647687180467326+0i 0.54956176105175 "SITTING"
"7686" -0.646386747999875+0i 0.556944013575934 "SITTING"
"7687" -0.64141582104902+0i 0.568819876414503 "SITTING"
"7688" -0.651035953741533+0i 0.552405419947945 "SITTING"
"7689" -0.648549724811462+0i 0.561314952671119 "SITTING"
"7690" -0.64623075130451+0i 0.566955328734188 "SITTING"
"7691" -0.639176349115865+0i 0.569013709887595 "SITTING"
"7692" -0.630293635910588+0i 0.529713527502632 "SITTING"
"7693" -0.603768530486631+0i 0.541349982557835 "SITTING"
"7694" -0.622017691730303+0i 0.552112243699023 "SITTING"
"7695" -0.630797696751693+0i 0.547308954499508 "SITTING"
"7696" -0.630158288708734+0i 0.552602998380342 "SITTING"
"7697" -0.634515148308408+0i 0.548685457354433 "SITTING"
"7698" -0.642398881491515+0i 0.540584714399216 "SITTING"
"7699" -0.643960147497861+0i 0.538030193378294 "SITTING"
"7700" -0.635171801003624+0i 0.548816241594102 "SITTING"
"7701" -0.637380303852228+0i 0.538827125198605 "SITTING"
"7702" -0.632902278717647+0i 0.539131121861487 "SITTING"
"7703" -0.628420355881105+0i 0.551560582139361 "SITTING"
"7704" -0.644616623550089+0i 0.534404613199788 "SITTING"
"7705" -0.647610146736185+0i 0.525596312678891 "SITTING"
"7706" -0.64724336773184+0i 0.525084460395216 "SITTING"
"7707" -0.640585080821444+0i 0.536562939266593 "SITTING"
"7708" -0.639932064630838+0i 0.546874494972693 "SITTING"
"7709" -0.641801038649911+0i 0.542544665180987 "SITTING"
"7710" -0.637144328873209+0i 0.546877025035632 "SITTING"
"7711" -0.648058123263102+0i 0.538848850925913 "SITTING"
"7712" -0.60461234454189+0i 0.527226081685798 "SITTING"
"7713" -0.580015886529947+0i 0.560729129385449 "LAYING"
"7714" -0.611131237017683+0i 0.560716009332459 "LAYING"
"7715" -0.624645531883209+0i 0.556336142483728 "LAYING"
"7716" -0.632119538202496+0i 0.546725310108342 "LAYING"
"7717" -0.638484044209626+0i 0.548922390876978 "LAYING"
"7718" -0.639277390278431+0i 0.550716191049154 "LAYING"
"7719" -0.632422505934938+0i 0.553647824919087 "LAYING"
"7720" -0.634208281851283+0i 0.555906559562347 "LAYING"
"7721" -0.633843807575918+0i 0.562283008012934 "LAYING"
"7722" -0.635351148398467+0i 0.562560400526341 "LAYING"
"7723" -0.634052989515258+0i 0.567607605306889 "LAYING"
"7724" -0.618961650099144+0i 0.574966725207949 "LAYING"
"7725" -0.640872235792692+0i 0.543151624119094 "LAYING"
"7726" -0.645399447689223+0i 0.533816725851991 "LAYING"
"7727" -0.633268869708021+0i 0.551687416050244 "LAYING"
"7728" -0.589625258327629+0i 0.566653525363355 "LAYING"
"7729" -0.621434797111783+0i 0.546251187324412 "LAYING"
"7730" -0.626581784846702+0i 0.55114638911359 "LAYING"
"7731" -0.63446100004795+0i 0.54539298948174 "LAYING"
"7732" -0.635489634645383+0i 0.540692363038139 "LAYING"
"7733" -0.638138808846364+0i 0.535948147028564 "LAYING"
"7734" -0.642561101426916+0i 0.542926785348787 "LAYING"
"7735" -0.633923279514635+0i 0.551483776173148 "LAYING"
"7736" -0.62749720756631+0i 0.558107175615342 "LAYING"
"7737" -0.630909286074688+0i 0.546779915821686 "LAYING"
"7738" -0.632957442804456+0i 0.54499742291127 "LAYING"
"7739" -0.641544565339394+0i 0.537370586238218 "LAYING"
"7740" -0.637456504134759+0i 0.539754965376465 "LAYING"
"7741" -0.626095192113904+0i 0.554474879785238 "LAYING"
"7742" -0.631826521681462+0i 0.550702012842176 "LAYING"
"7743" -0.631411059146168+0i 0.55116222908564 "LAYING"
"7744" -0.636996893937594+0i 0.542474522115894 "LAYING"
"7745" -0.63196960571533+0i 0.547411826097182 "LAYING"
"7746" -0.312077548427194+0i 0.453008988613369 "WALKING"
"7747" -0.306793074928264+0i 0.453533437912485 "WALKING"
"7748" -0.271399025533512+0i 0.440361981896812 "WALKING"
"7749" -0.247191502076114+0i 0.463019729100874 "WALKING"
"7750" -0.219782459232603+0i 0.468036940947331 "WALKING"
"7751" -0.259517427995686+0i 0.468841467534632 "WALKING"
"7752" -0.286046160023939+0i 0.46554206104612 "WALKING"
"7753" -0.286414880565597+0i 0.476227165555389 "WALKING"
"7754" -0.306032160544385+0i 0.460896474856748 "WALKING"
"7755" -0.304202048268039+0i 0.470456999680581 "WALKING"
"7756" -0.313810962271426+0i 0.464572915463327 "WALKING"
"7757" -0.312147606628023+0i 0.455500002130283 "WALKING"
"7758" -0.286233582203387+0i 0.463938250337446 "WALKING"
"7759" -0.2543809817741+0i 0.461701979450607 "WALKING"
"7760" -0.250621382897112+0i 0.459070539340123 "WALKING"
"7761" -0.310123214347237+0i 0.472185614498766 "WALKING"
"7762" -0.261466622236524+0i 0.474530694544727 "WALKING"
"7763" -0.269084431777005+0i 0.459556365001514 "WALKING"
"7764" -0.26651216907041+0i 0.458726615528038 "WALKING"
"7765" -0.232768758680927+0i 0.478211575758288 "WALKING"
"7766" -0.249911407277718+0i 0.470603131456541 "WALKING"
"7767" -0.307101318636988+0i 0.458374749388491 "WALKING"
"7768" -0.297760613735579+0i 0.471406091954401 "WALKING"
"7769" -0.261368958973832+0i 0.479980816848171 "WALKING"
"7770" -0.231996430790339+0i 0.475154094888342 "WALKING"
"7771" -0.177711192614973+0i 0.487959000794289 "WALKING"
"7772" -0.18280156012549+0i 0.505589780800384 "WALKING"
"7773" -0.235259361336096+0i 0.463201132840365 "WALKING"
"7774" -0.259354562442424+0i 0.456976842290275 "WALKING"
"7775" -0.215158669845633+0i 0.475003280525626 "WALKING"
"7776" -0.0830606112745811+0i 0.540411636498432 "WALKING_DOWNSTAIRS"
"7777" -0.184022311786185+0i 0.482942084481221 "WALKING_DOWNSTAIRS"
"7778" -0.279717159309144+0i 0.475084169758383 "WALKING_DOWNSTAIRS"
"7779" -0.278447975357754+0i 0.4690918845233 "WALKING_DOWNSTAIRS"
"7780" -0.284330568841711+0i 0.47246980842688 "WALKING_DOWNSTAIRS"
"7781" -0.324587520113155+0i 0.464368732693791 "WALKING_DOWNSTAIRS"
"7782" -0.300539921520321+0i 0.479122663365588 "WALKING_DOWNSTAIRS"
"7783" -0.200000297393405+0i 0.466631557536452 "WALKING_DOWNSTAIRS"
"7784" -0.135386179262923+0i 0.483311621273953 "WALKING_DOWNSTAIRS"
"7785" -0.368508428651159+0i 0.468676277662201 "WALKING_UPSTAIRS"
"7786" -0.37264623693672+0i 0.468714799820838 "WALKING_UPSTAIRS"
"7787" -0.368168434758467+0i 0.45251436933033 "WALKING_UPSTAIRS"
"7788" -0.385314258402317+0i 0.457829709507651 "WALKING_UPSTAIRS"
"7789" -0.361372748214617+0i 0.457957040248151 "WALKING_UPSTAIRS"
"7790" -0.336884376337255+0i 0.452216180526415 "WALKING_UPSTAIRS"
"7791" -0.35649821885984+0i 0.466720636906799 "WALKING_UPSTAIRS"
"7792" -0.397267900944207+0i 0.485939297312089 "WALKING_UPSTAIRS"
"7793" -0.393012655642068+0i 0.471326972756441 "WALKING_UPSTAIRS"
"7794" -0.230492333674153+0i 0.457448954073012 "WALKING_DOWNSTAIRS"
"7795" -0.219168364756007+0i 0.446839132465781 "WALKING_DOWNSTAIRS"
"7796" -0.254526253834064+0i 0.446540377459985 "WALKING_DOWNSTAIRS"
"7797" -0.272749888182531+0i 0.446236077164803 "WALKING_DOWNSTAIRS"
"7798" -0.204152053860873+0i 0.446247236806175 "WALKING_DOWNSTAIRS"
"7799" -0.194100237919269+0i 0.448165842792511 "WALKING_DOWNSTAIRS"
"7800" -0.219375103046132+0i 0.461061660284764 "WALKING_DOWNSTAIRS"
"7801" -0.232555840042282+0i 0.452283932229579 "WALKING_DOWNSTAIRS"
"7802" -0.227794063194652+0i 0.432376111290958 "WALKING_DOWNSTAIRS"
"7803" -0.382353021196257+0i 0.473108986447335 "WALKING_UPSTAIRS"
"7804" -0.39844285523672+0i 0.474436968726793 "WALKING_UPSTAIRS"
"7805" -0.397932845232442+0i 0.465677173842952 "WALKING_UPSTAIRS"
"7806" -0.387705290947273+0i 0.453847894350829 "WALKING_UPSTAIRS"
"7807" -0.370497786611872+0i 0.460815248440878 "WALKING_UPSTAIRS"
"7808" -0.347682417158111+0i 0.461523903565574 "WALKING_UPSTAIRS"
